template_id,pattern,pattern_nomal,sample_log,version,is_active,semantic_info,advise,created_at,updated_at,source
642,"^LaneLocRight right_info: [-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)_[-+]?(?:\d+.\d*|.\d+|\d+)(?:,[-+]?(?:\d+.\d*|.\d+|\d+)_[-+]?(?:\d+.\d*|.\d+|\d+)(?:,[-+]?(?:\d+.\d*|.\d+|\d+)_[-+]?(?:\d+.\d*|.\d+|\d+))?)? [-+]?(?:\d+.\d*|.\d+|\d+)$","^LaneLocRight right_info: NUMNUM,NUMNUM_NUMNUM(?:,NUMNUM_NUMNUM(?:,NUMNUM_NUMNUM)?)? NUMNUM$","LaneLocRight right_info: NUMNUM,NUMNUM_NUMNUM,NUMNUM_NUMNUM,NUMNUM_NUMNUM NUMNUM",1,1,右侧车道线定位信息,,2025/12/6 16:42,2025/12/6 16:42,langchain
649,^LaneLocRight right_info: .*$,^LaneLocRight right_info: .*$,"LaneLocRight right_info: NUMNUM,NUMNUM_NUMNUM,NUMNUM_NUMNUM NUMNUM",1,1,右侧车道线定位的详细信息,,2025/12/6 16:42,2025/12/6 16:42,langchain
640,"^LaneLocLeft left_info: [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)_[-+]?(?:\d+.\d*|.\d+|\d+)(?:,[-+]?(?:\d+.\d*|.\d+|\d+)_[-+]?(?:\d+.\d*|.\d+|\d+))? [-+]?(?:\d+.\d*|.\d+|\d+)$","^LaneLocLeft left_info: NUMNUM NUMNUM,NUMNUM_NUMNUM(?:,NUMNUM_NUMNUM)? NUMNUM$","LaneLocLeft left_info: NUMNUM NUMNUM,NUMNUM_NUMNUM,NUMNUM_NUMNUM NUMNUM",1,1,左侧车道线定位信息,,2025/12/6 16:42,2025/12/6 16:42,langchain
648,^LaneLocLeft left_info: .*$,^LaneLocLeft left_info: .*$,"LaneLocLeft left_info: NUMNUM NUMNUM,NUMNUM_NUMNUM NUMNUM",1,1,左侧车道线定位的详细信息,,2025/12/6 16:42,2025/12/6 16:42,langchain
1862,^lanekeep_style_array_\[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\] turn_style_array_\[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\] start_style_array\[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\] lc_style_array_\[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\]$,^lanekeep_style_array_\[NUMNUM NUMNUM NUMNUM\] turn_style_array_\[NUMNUM NUMNUM NUMNUM\] start_style_array\[NUMNUM NUMNUM NUMNUM\] lc_style_array_\[NUMNUM NUMNUM NUMNUM\]$,lanekeep_style_array_[NUMNUM NUMNUM NUMNUM] turn_style_array_[NUMNUM NUMNUM NUMNUM] start_style_array[NUMNUM NUMNUM NUMNUM] lc_style_array_[NUMNUM NUMNUM NUMNUM],1,1,车道保持、转向、起步及换道风格数组配置,,2025/12/6 17:46,2025/12/6 17:46,langchain
1841,^lane_occ convert dp\.$,^lane_occ convert dp\.$,lane_occ convert dp.,1,1,车道占用率转换为动态规划问题,,2025/12/6 17:46,2025/12/6 17:46,langchain
1843,"^lane_num_consis, [-+]?(?:\d+.\d*|.\d+|\d+), [-+]?(?:\d+.\d*|.\d+|\d+)$","^lane_num_consis, NUMNUM, NUMNUM$","lane_num_consis, NUMNUM, NUMNUM",1,1,车道数量一致性检查结果,,2025/12/6 17:46,2025/12/6 17:46,langchain
1848,"^lane_msg element_num [-+]?(?:\d+.\d*|.\d+|\d+), vins_sync_sensor_time [-+]?(?:\d+.\d*|.\d+|\d+)$","^lane_msg element_num NUMNUM, vins_sync_sensor_time NUMNUM$","lane_msg element_num NUMNUM, vins_sync_sensor_time NUMNUM",1,1,车道消息元素数量与传感器同步时间戳,,2025/12/6 17:46,2025/12/6 17:46,langchain
1850,"^lane_mapper match: do_match [-+]?(?:\d+.\d*|.\d+|\d+)/[-+]?(?:\d+.\d*|.\d+|\d+), matches: [-+]?(?:\d+.\d*|.\d+|\d+)$","^lane_mapper match: do_match NUMNUM/NUMNUM, matches: NUMNUM$","lane_mapper match: do_match NUMNUM/NUMNUM, matches: NUMNUM",1,1,车道匹配器匹配结果统计,,2025/12/6 17:46,2025/12/6 17:46,langchain
1853,^lane_centerline_cross_error lane_id\[[-+]?(?:\d+.\d*|.\d+|\d+)\]/centerline_id\[[-+]?(?:\d+.\d*|.\d+|\d+)\]$,^lane_centerline_cross_error lane_id\[NUMNUM\]/centerline_id\[NUMNUM\]$,lane_centerline_cross_error lane_id[NUMNUM]/centerline_id[NUMNUM],1,1,车道中心线交叉错误,检查车道中心线数据与交叉路口逻辑,2025/12/6 17:46,2025/12/6 17:46,langchain
1845,"^lane number not equal, link_id:[-+]?(?:\d+.\d*|.\d+|\d+) is cross$","^lane number not equal, link_id:NUMNUM is cross$","lane number not equal, link_id:NUMNUM is cross",1,1,车道数量不匹配错误，位于交叉路口,检查地图数据与当前车道拓扑的一致性,2025/12/6 17:46,2025/12/6 17:46,langchain
643,"^Lane num: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\), Left index: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\), Right index: [-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\)$","^Lane num: NUMNUM\(NUMNUM\), Left index: NUMNUM\(NUMNUM\), Right index: NUMNUM\(NUMNUM\)$","Lane num: NUMNUM(NUMNUM), Left index: NUMNUM(NUMNUM), Right index: NUMNUM(NUMNUM)",1,1,当前车道数量及左右车道线索引信息,,2025/12/6 16:42,2025/12/6 16:42,langchain
646,"^Lane location: left:[-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)[-+]?(?:\d+.\d*|.\d+|\d+)\), right:[-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)[-+]?(?:\d+.\d*|.\d+|\d+)\), extra:\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\), close:\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^Lane location: left:NUMNUM\(NUMNUMNUMNUM\), right:NUMNUM\(NUMNUMNUMNUM\), extra:\(NUMNUM,NUMNUM\), close:\(NUMNUM,NUMNUM\)$","Lane location: left:NUMNUM(NUMNUMNUMNUM), right:NUMNUM(NUMNUMNUMNUM), extra:(NUMNUM,NUMNUM), close:(NUMNUM,NUMNUM)",1,1,车道定位结果，包括左右车道线位置及额外信息,,2025/12/6 16:42,2025/12/6 16:42,langchain
588,^Lane change number:[-+]?(?:\d+.\d*|.\d+|\d+)$,^Lane change number:NUMNUM$,Lane change number:NUMNUM,1,1,变道次数统计,,2025/12/6 16:40,2025/12/6 16:40,langchain
601,^Lane actions are stable for [-+]?(?:\d+.\d*|.\d+|\d+) frames\.$,^Lane actions are stable for NUMNUM frames\.$,Lane actions are stable for NUMNUM frames.,1,1,车道行为稳定帧数统计,,2025/12/6 16:40,2025/12/6 16:40,langchain
607,"^L1:sensor_time:[-+]?(?:\d+.\d*|.\d+|\d+), init:[-+]?(?:\d+.\d*|.\d+|\d+), term:[-+]?(?:\d+.\d*|.\d+|\d+), diff:[-+]?(?:\d+.\d*|.\d+|\d+)ms$","^L1:sensor_time:NUMNUM, init:NUMNUM, term:NUMNUM, diff:NUMNUMms$","L1:sensor_time:NUMNUM, init:NUMNUM, term:NUMNUM, diff:NUMNUMms",1,1,L1模块传感器时间及处理耗时统计,,2025/12/6 16:40,2025/12/6 16:40,langchain
1854,"^l_fv_lane:  【[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)】 , \[merge: [-+]?(?:\d+.\d*|.\d+|\d+), cone: [-+]?(?:\d+.\d*|.\d+|\d+)\]\.$","^l_fv_lane:  【NUMNUM NUMNUM NUMNUM NUMNUM】 , \[merge: NUMNUM, cone: NUMNUM\]\.$","l_fv_lane:  【NUMNUM NUMNUM NUMNUM NUMNUM】 , [merge: NUMNUM, cone: NUMNUM].",1,1,前视车道信息及合并、锥桶标志,,2025/12/6 17:46,2025/12/6 17:46,langchain
611,"^L:\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\),M:\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\),R:\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\),Ramp:\([-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+),[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^L:\(NUMNUM,NUMNUM,NUMNUM\),M:\(NUMNUM,NUMNUM,NUMNUM\),R:\(NUMNUM,NUMNUM,NUMNUM\),Ramp:\(NUMNUM,NUMNUM,NUMNUM\)$","L:(NUMNUM,NUMNUM,NUMNUM),M:(NUMNUM,NUMNUM,NUMNUM),R:(NUMNUM,NUMNUM,NUMNUM),Ramp:(NUMNUM,NUMNUM,NUMNUM)",1,1,左、中、右车道及匝道相关参数,,2025/12/6 16:40,2025/12/6 16:40,langchain
1857,"^kQueueTimeSpanEnoughToDump:[-+]?(?:\d+.\d*|.\d+|\d+), kQueueSpatialSpanEnoughToDump:[-+]?(?:\d+.\d*|.\d+|\d+), kSwitchToPGear:[-+]?(?:\d+.\d*|.\d+|\d+),kDRChanged:[-+]?(?:\d+.\d*|.\d+|\d+)$","^kQueueTimeSpanEnoughToDump:NUMNUM, kQueueSpatialSpanEnoughToDump:NUMNUM, kSwitchToPGear:NUMNUM,kDRChanged:NUMNUM$","kQueueTimeSpanEnoughToDump:NUMNUM, kQueueSpatialSpanEnoughToDump:NUMNUM, kSwitchToPGear:NUMNUM,kDRChanged:NUMNUM",1,1,路径队列倾倒及挡位切换相关状态标志,,2025/12/6 17:46,2025/12/6 17:46,langchain
2887,"^kf_ini:[-+]?(?:\d+.\d*|.\d+|\d+), code_num:(?: \[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\])+, phas_num:(?: \[[-+]?(?:\d+.\d*|.\d+|\d+) [-+]?(?:\d+.\d*|.\d+|\d+)\])+$","^kf_ini:NUMNUM, code_num:(?: \[NUMNUM NUMNUM\])+, phas_num:(?: \[NUMNUM NUMNUM\])+$","kf_ini:NUMNUM, code_num:[NUMNUM NUMNUM] [NUMNUM NUMNUM] [NUMNUM NUMNUM] [NUMNUM NUMNUM], phas_num:[NUMNUM NUMNUM] [NUMNUM NUMNUM] [NUMNUM NUMNUM] [NUMNUM NUMNUM]",1,1,卡尔曼滤波初始化参数，包括码数和相位数数组,,2025/12/7 8:19,2025/12/7 8:19,langchain
606,^KEY\[FreespaceDiagnosisGraph\] current fault: [-+]?(?:\d+.\d*|.\d+|\d+)x3[-+]?(?:\d+.\d*|.\d+|\d+)$,^KEY\[FreespaceDiagnosisGraph\] current fault: NUMNUMx3NUMNUM$,KEY[FreespaceDiagnosisGraph] current fault: NUMNUMx3NUMNUM,1,1,可行驶区域诊断图当前故障码,检查可行驶区域感知模块的传感器数据与算法输出,2025/12/6 16:40,2025/12/6 16:40,langchain
603,^KEY\[BevlaneDiagnosisGraph\] current fault: (?:[-+]?(?:\d+.\d*|.\d+|\d+)x9[-+]?(?:\d+.\d*|.\d+|\d+))(?: [-+]?(?:\d+.\d*|.\d+|\d+)x9[-+]?(?:\d+.\d*|.\d+|\d+))*$,^KEY\[BevlaneDiagnosisGraph\] current fault: (?:NUMNUMx9NUMNUM)(?: NUMNUMx9NUMNUM)*$,KEY[BevlaneDiagnosisGraph] current fault: NUMNUMx9NUMNUM,1,1,BEV车道诊断图当前故障码,检查BEV车道模块的传感器输入与算法状态,2025/12/6 16:40,2025/12/6 16:40,langchain
609,^KEY\[BevdetDiagnosisGraph\] current fault: (?:[-+]?(?:\d+.\d*|.\d+|\d+)x1[-+]?(?:\d+.\d*|.\d+|\d+))(?: [-+]?(?:\d+.\d*|.\d+|\d+)x1[-+]?(?:\d+.\d*|.\d+|\d+))*$,^KEY\[BevdetDiagnosisGraph\] current fault: (?:NUMNUMx1NUMNUM)(?: NUMNUMx1NUMNUM)*$,KEY[BevdetDiagnosisGraph] current fault: NUMNUMx1NUMNUM,1,1,BEV检测诊断图当前故障码,检查BEV检测模块的传感器输入与算法状态,2025/12/6 16:40,2025/12/6 16:40,langchain
593,^IsSilentMapperIdle\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsSilentMapperIdle\(\) = NUMNUM$,IsSilentMapperIdle() = NUMNUM,1,1,静默建图模块空闲状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
595,^IsSilentMapperActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsSilentMapperActive\(\) = NUMNUM$,IsSilentMapperActive() = NUMNUM,1,1,静默建图模块活跃状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
602,"^IsProcessingTask called, return false\(tid:[-+]?(?:\d+.\d*|.\d+|\d+)\)$","^IsProcessingTask called, return false\(tid:NUMNUM\)$","IsProcessingTask called, return false(tid:NUMNUM)",1,1,处理任务调用失败,检查任务ID为NUMNUM的处理逻辑及资源分配,2025/12/6 16:40,2025/12/6 16:40,langchain
594,^IsParkingGearActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsParkingGearActive\(\) = NUMNUM$,IsParkingGearActive() = NUMNUM,1,1,停车档位激活状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
587,^IsParking [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsParking NUMNUM$,IsParking NUMNUM,1,1,停车状态标志位,,2025/12/6 16:40,2025/12/6 16:40,langchain
598,^IsMODSelfDrivingActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsMODSelfDrivingActive\(\) = NUMNUM$,IsMODSelfDrivingActive() = NUMNUM,1,1,MOD自动驾驶激活状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
591,^IsMapUploadActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsMapUploadActive\(\) = NUMNUM$,IsMapUploadActive() = NUMNUM,1,1,地图上传模块活跃状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
590,^IsMapMergerActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsMapMergerActive\(\) = NUMNUM$,IsMapMergerActive() = NUMNUM,1,1,地图融合模块活跃状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
597,^IsLocatorRunningActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsLocatorRunningActive\(\) = NUMNUM$,IsLocatorRunningActive() = NUMNUM,1,1,定位模块运行中状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
589,^IsLocatorActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsLocatorActive\(\) = NUMNUM$,IsLocatorActive() = NUMNUM,1,1,定位模块活跃状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
596,^IsDrivingMapperActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsDrivingMapperActive\(\) = NUMNUM$,IsDrivingMapperActive() = NUMNUM,1,1,驾驶建图模块活跃状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
599,^IsDmmAllowMapUpdateActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsDmmAllowMapUpdateActive\(\) = NUMNUM$,IsDmmAllowMapUpdateActive() = NUMNUM,1,1,DMM允许地图更新激活状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
1847,^isdivider_error lane_id\[[-+]?(?:\d+.\d*|.\d+|\d+)\]/isdivider_id\[[-+]?(?:\d+.\d*|.\d+|\d+)\]$,^isdivider_error lane_id\[NUMNUM\]/isdivider_id\[NUMNUM\]$,isdivider_error lane_id[NUMNUM]/isdivider_id[NUMNUM],1,1,车道分隔线ID错误,检查车道分隔线数据配置与匹配逻辑,2025/12/6 17:46,2025/12/6 17:46,langchain
1849,^isdivider_error centerline_id\[[-+]?(?:\d+.\d*|.\d+|\d+)\]/isdivider_id\[[-+]?(?:\d+.\d*|.\d+|\d+)\]$,^isdivider_error centerline_id\[NUMNUM\]/isdivider_id\[NUMNUM\]$,isdivider_error centerline_id[NUMNUM]/isdivider_id[NUMNUM],1,1,中心线分隔线ID错误,检查中心线数据配置与匹配逻辑,2025/12/6 17:46,2025/12/6 17:46,langchain
600,^IsD1[-+]?(?:\d+.\d*|.\d+|\d+)SelfDrivingActive\(\) = [-+]?(?:\d+.\d*|.\d+|\d+)$,^IsD1NUMNUMSelfDrivingActive\(\) = NUMNUM$,IsD1NUMNUMSelfDrivingActive() = NUMNUM,1,1,D1级别自动驾驶激活状态,,2025/12/6 16:40,2025/12/6 16:40,langchain
1866,"^is_vehicle_pos_can_enter_lane_dep: [-+]?(?:\d+.\d*|.\d+|\d+),is_use_lane_change_cancel_anti_departure: [-+]?(?:\d+.\d*|.\d+|\d+), is_use_lane_change_finish_anti_departure: [-+]?(?:\d+.\d*|.\d+|\d+), is_use_normal_structure_lane_anti_departure: [-+]?(?:\d+.\d*|.\d+|\d+), is_use_recommend_lane_anti_departure: [-+]?(?:\d+.\d*|.\d+|\d+), is_use_intersection_nn_path_anti_departure: [-+]?(?:\d+.\d*|.\d+|\d+), emplace nn pts size: [-+]?(?:\d+.\d*|.\d+|\d+)$","^is_vehicle_pos_can_enter_lane_dep: NUMNUM,is_use_lane_change_cancel_anti_departure: NUMNUM, is_use_lane_change_finish_anti_departure: NUMNUM, is_use_normal_structure_lane_anti_departure: NUMNUM, is_use_recommend_lane_anti_departure: NUMNUM, is_use_intersection_nn_path_anti_departure: NUMNUM, emplace nn pts size: NUMNUM$","is_vehicle_pos_can_enter_lane_dep: NUMNUM,is_use_lane_change_cancel_anti_departure: NUMNUM, is_use_lane_change_finish_anti_departure: NUMNUM, is_use_normal_structure_lane_anti_departure: NUMNUM, is_use_recommend_lane_anti_departure: NUMNUM, is_use_intersection_nn_path_anti_departure: NUMNUM, emplace nn pts size: NUMNUM",1,1,车辆位置及多种防偏离策略的使能状态,,2025/12/6 17:46,2025/12/6 17:46,langchain
1868,"^is_valid: [-+]?(?:\d+.\d*|.\d+|\d+), refline: is_valid: [-+]?(?:\d+.\d*|.\d+|\d+), coord_type: [-+]?(?:\d+.\d*|.\d+|\d+), path_type: [-+]?(?:\d+.\d*|.\d+|\d+), path_sub_type: [-+]?(?:\d+.\d*|.\d+|\d+), use_vel_info: [-+]?(?:\d+.\d*|.\d+|\d+), cur_idx: [-+]?(?:\d+.\d*|.\d+|\d+), path_segs_num: [-+]?(?:\d+.\d*|.\d+|\d+), \[coord: [-+]?(?:\d+.\d*|.\d+|\d+):VINS, [-+]?(?:\d+.\d*|.\d+|\d+):MAP\], \[path_type: [-+]?(?:\d+.\d*|.\d+|\d+):refline, [-+]?(?:\d+.\d*|.\d+|\d+):as, [-+]?(?:\d+.\d*|.\d+|\d+):osp, [-+]?(?:\d+.\d*|.\d+|\d+):park, [-+]?(?:\d+.\d*|.\d+|\d+):untangle, [-+]?(?:\d+.\d*|.\d+|\d+):fallback\],\[path_subtype: [-+]?(?:\d+.\d*|.\d+|\d+):as, [-+]?(?:\d+.\d*|.\d+|\d+):driving, [-+]?(?:\d+.\d*|.\d+|\d+):ps_osp, [-+]?(?:\d+.\d*|.\d+|\d+):p5_in, [-+]?(?:\d+.\d*|.\d+|\d+):p5_out, [-+]?(?:\d+.\d*|.\d+|\d+):fs_untangle, [-+]?(?:\d+.\d*|.\d+|\d+):mot_untangle, [-+]?(?:\d+.\d*|.\d+|\d+):parkout_refline, [-+]?(?:\d+.\d*|.\d+|\d+):uturn, [-+]?(?:\d+.\d*|.\d+|\d+):osp_fallback, [-+]?(?:\d+.\d*|.\d+|\d+):reverse_assist, [-+]?(?:\d+.\d*|.\d+|\d+):straight_summon\] >>, opt_path: is_valid: [-+]?(?:\d+.\d*|.\d+|\d+), coord_type: [-+]?(?:\d+.\d*|.\d+|\d+), path_type: [-+]?(?:\d+.\d*|.\d+|\d+), path_sub_type: [-+]?(?:\d+.\d*|.\d+|\d+), use_vel_info: [-+]?(?:\d+.\d*|.\d+|\d+), cur_idx: [-+]?(?:\d+.\d*|.\d+|\d+), path_segs_num: [-+]?(?:\d+.\d*|.\d+|\d+), \[coord: [-+]?(?:\d+.\d*|.\d+|\d+):VINS, [-+]?(?:\d+.\d*|.\d+|\d+):MAP\], \[path_type: [-+]?(?:\d+.\d*|.\d+|\d+):refline, [-+]?(?:\d+.\d*|.\d+|\d+):as, [-+]?(?:\d+.\d*|.\d+|\d+):osp, [-+]?(?:\d+.\d*|.\d+|\d+):park, [-+]?(?:\d+.\d*|.\d+|\d+):untangle, [-+]?(?:\d+.\d*|.\d+|\d+):fallback\],\[path_subtype: [-+]?(?:\d+.\d*|.\d+|\d+):as, [-+]?(?:\d+.\d*|.\d+|\d+):driving, [-+]?(?:\d+.\d*|.\d+|\d+):ps_osp, [-+]?(?:\d+.\d*|.\d+|\d+):p5_in, [-+]?(?:\d+.\d*|.\d+|\d+):p5_out, [-+]?(?:\d+.\d*|.\d+|\d+):fs_untangle, [-+]?(?:\d+.\d*|.\d+|\d+):mot_untangle, [-+]?(?:\d+.\d*|.\d+|\d+):parkout_refline, [-+]?(?:\d+.\d*|.\d+|\d+):uturn, [-+]?(?:\d+.\d*|.\d+|\d+):osp_fallback, [-+]?(?:\d+.\d*|.\d+|\d+):reverse_assist, [-+]?(?:\d+.\d*|.\d+|\d+):straight_summon\]>>$","^is_valid: NUMNUM, refline: is_valid: NUMNUM, coord_type: NUMNUM, path_type: NUMNUM, path_sub_type: NUMNUM, use_vel_info: NUMNUM, cur_idx: NUMNUM, path_segs_num: NUMNUM, \[coord: NUMNUM:VINS, NUMNUM:MAP\], \[path_type: NUMNUM:refline, NUMNUM:as, NUMNUM:osp, NUMNUM:park, NUMNUM:untangle, NUMNUM:fallback\],\[path_subtype: NUMNUM:as, NUMNUM:driving, NUMNUM:ps_osp, NUMNUM:p5_in, NUMNUM:p5_out, NUMNUM:fs_untangle, NUMNUM:mot_untangle, NUMNUM:parkout_refline, NUMNUM:uturn, NUMNUM:osp_fallback, NUMNUM:reverse_assist, NUMNUM:straight_summon\] >>, opt_path: is_valid: NUMNUM, coord_type: NUMNUM, path_type: NUMNUM, path_sub_type: NUMNUM, use_vel_info: NUMNUM, cur_idx: NUMNUM, path_segs_num: NUMNUM, \[coord: NUMNUM:VINS, NUMNUM:MAP\], \[path_type: NUMNUM:refline, NUMNUM:as, NUMNUM:osp, NUMNUM:park, NUMNUM:untangle, NUMNUM:fallback\],\[path_subtype: NUMNUM:as, NUMNUM:driving, NUMNUM:ps_osp, NUMNUM:p5_in, NUMNUM:p5_out, NUMNUM:fs_untangle, NUMNUM:mot_untangle, NUMNUM:parkout_refline, NUMNUM:uturn, NUMNUM:osp_fallback, NUMNUM:reverse_assist, NUMNUM:straight_summon\]>>$","is_valid: NUMNUM, refline: is_valid: NUMNUM, coord_type: NUMNUM, path_type: NUMNUM, path_sub_type: NUMNUM, use_vel_info: NUMNUM, cur_idx: NUMNUM, path_segs_num: NUMNUM, [coord: NUMNUM:VINS, NUMNUM:MAP], [path_type: NUMNUM:refline, NUMNUM:as, NUMNUM:osp, NUMNUM:park, NUMNUM:untangle, NUMNUM:fallback],[path_subtype: NUMNUM:as, NUMNUM:driving, NUMNUM:ps_osp, NUMNUM:p5_in, NUMNUM:p5_out, NUMNUM:fs_untangle, NUMNUM:mot_untangle, NUMNUM:parkout_refline, NUMNUM:uturn, NUMNUM:osp_fallback, NUMNUM:reverse_assist, NUMNUM:straight_summon] >>, opt_path: is_valid: NUMNUM, coord_type: NUMNUM, path_type: NUMNUM, path_sub_type: NUMNUM, use_vel_info: NUMNUM, cur_idx: NUMNUM, path_segs_num: NUMNUM, [coord: NUMNUM:VINS, NUMNUM:MAP], [path_type: NUMNUM:refline, NUMNUM:as, NUMNUM:osp, NUMNUM:park, NUMNUM:untangle, NUMNUM:fallback],[path_subtype: NUMNUM:as, NUMNUM:driving, NUMNUM:ps_osp, NUMNUM:p5_in, NUMNUM:p5_out, NUMNUM:fs_untangle, NUMNUM:mot_untangle, NUMNUM:parkout_refline, NUMNUM:uturn, NUMNUM:osp_fallback, NUMNUM:reverse_assist, NUMNUM:straight_summon]>>",1,1,参考线与优化路径的详细信息与类型枚举,,2025/12/6 17:46,2025/12/6 17:46,langchain
1865,"^is_valid: [-+]?(?:\d+.\d*|.\d+|\d+), is_inside_mpp:[-+]?(?:\d+.\d*|.\d+|\d+), current_drivable_s: [-+]?(?:\d+.\d*|.\d+|\d+), num_lane_change: [-+]?(?:\d+.\d*|.\d+|\d+), lane_change_triggered_by_navi: [-+]?(?:\d+.\d*|.\d+|\d+), is_on_diversion_zone: [-+]?(?:\d+.\d*|.\d+|\d+), lon_dist_to_diversion_zone: [-+]?(?:\d+.\d*|.\d+|\d+),road_class:[-+]?(?:\d+.\d*|.\d+|\d+), in_nohd_odd:[-+]?(?:\d+.\d*|.\d+|\d+), distance_to_next_road:[-+]?(?:\d+.\d*|.\d+|\d+)\[m\], num_links:[-+]?(?:\d+.\d*|.\d+|\d+), icon:[-+]?(?:\d+.\d*|.\d+|\d+)\([-+]?(?:\d+.\d*|.\d+|\d+)\[m\]\)$","^is_valid: NUMNUM, is_inside_mpp:NUMNUM, current_drivable_s: NUMNUM, num_lane_change: NUMNUM, lane_change_triggered_by_navi: NUMNUM, is_on_diversion_zone: NUMNUM, lon_dist_to_diversion_zone: NUMNUM,road_class:NUMNUM, in_nohd_odd:NUMNUM, distance_to_next_road:NUMNUM\[m\], num_links:NUMNUM, icon:NUMNUM\(NUMNUM\[m\]\)$","is_valid: NUMNUM, is_inside_mpp:NUMNUM, current_drivable_s: NUMNUM, num_lane_change: NUMNUM, lane_change_triggered_by_navi: NUMNUM, is_on_diversion_zone: NUMNUM, lon_dist_to_diversion_zone: NUMNUM,road_class:NUMNUM, in_nohd_odd:NUMNUM, distance_to_next_road:NUMNUM[m], num_links:NUMNUM, icon:NUMNUM(NUMNUM[m])",1,1,路径有效性及多维度状态信息综合报告,,2025/12/6 17:46,2025/12/6 17:46,langchain
